Fecha;Origen - Base de datos;Comprobante;Item - Cantidad;Artículo - Código;Artículo;Item - Monto sin impuestos;Item - Monto con impuestos;Item - Descuento sin impuestos;Item - Descuento con impuestos;Item - Monto Neto sin impuestos;Item - Monto Neto
45636;DOT;FEN B 0042-00001352;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
45636;DOT;FEN B 0042-00001352;2;415U;415U Cápsulas Glycocera + Multivi x 2 ml;3690,909;4466;0;0;3690,909;4466
45636;DOT;FEN B 0042-00001354;1;498;498 Óleo de Argan Frasco x30ml;14857,0248;17977;0;0;14857,0248;17977
45636;DOT;FEN B 0042-00001356;1;147;147 Balsamo Bifermix x400ml;9588,4298;11602;0;0;9588,4298;11602
45636;DOT;FEN B 0042-00001356;1;845;845 cristales liquidos;14052,8926;17004;0;0;14052,8926;17004
45636;DOT;FEN B 0042-00001356;1;803;803 masc renov celular;10014,0496;12117;0;0;10014,0496;12117
45636;DOT;FEN B 0042-00001356;1;652;652 balsamo oleo de argan;9652,8926;11680;0;0;9652,8926;11680
45636;DOT;FEN B 0042-00001356;1;700;700 Alcohol en gel x 250 ml;5882,6446;7118;5882,6446;7118;0;0
45636;CORDOBA2;FEN B 0040-00001395;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
45636;CORDOBA2;FEN B 0040-00001395;1;499;499 Óleo de Argan Frasco x60ml;20446,281;24740;0;0;20446,281;24740
45636;CORDOBA2;FEN B 0040-00001395;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
45636;ERIOS;FEN B 0039-00003556;1;845;845 cristales liquidos;14052,8926;17004;0;0;14052,8926;17004
45636;ERIOS;FEN B 0039-00003556;1;645U;645U Champú Anti Naranja x 20 ml;1455,3719;1761;0;0;1455,3719;1761
45636;ERIOS;FEN B 0039-00003547;1;647;647 masc Antinaranja;9570,2479;11580;0;0;9570,2479;11580
45636;ERIOS;FEN B 0039-00003547;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45636;ERIOS;FEN B 0039-00003553;1;620;620 Champú 1 c/Ac.Hialurónico x295;7117,3554;8612;0;0;7117,3554;8612
45636;ERIOS;FEN B 0039-00003553;1;455;455 Masc.p/Cab.Alisados x150ml;13089,2562;15838;0;0;13089,2562;15838
45636;ERIOS;FEN B 0039-00003554;1;762;762 Amp.Bioxidil x10ml.P/Caida finos y frag.C/Silanol;5818,1818;7040;1454,5455;1760;4363,6363;5280
45636;ERIOS;FEN B 0039-00003554;1;498;498 Óleo de Argan Frasco x30ml;15302,4793;18516;0;0;15302,4793;18516
45636;ERIOS;FEN B 0039-00003551;1;702;702 Masc.Ultra Brillo x150ml;9404,1322;11379;2351,0331;2844,75;7053,0991;8534,25
45636;ERIOS;FEN B 0039-00003551;1;196;196 Shampoo U/Brillo c/Pro.dePerla;11065,2893;13389;2766,3223;3347,25;8298,967;10041,75
45636;ERIOS;FEN B 0039-00003552;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45636;ERIOS;FEN B 0039-00003552;1;260;260 Champú con Bioxidil x250ml;16754,5455;20273;0;0;16754,5455;20273
45636;ERIOS;FEN B 0039-00003552;1;727;727 Champu P+T recup.x300ml.;10170,2479;12306;0;0;10170,2479;12306
45636;ERIOS;FEN B 0039-00003555;1;620;620 Champú 1 c/Ac.Hialurónico x295;7117,3554;8612;0;0;7117,3554;8612
45636;ERIOS;FEN B 0039-00003555;1;790;790 Masc.Reflejante Plata x150ml;11840,4959;14327;0;0;11840,4959;14327
45636;ERIOS;FEN B 0039-00003549;1;201;201 Spray para Peinar Atomiza.x150;7550,4132;9136;1887,6033;2284;5662,8099;6852
45636;ERIOS;FEN B 0039-00003548;1;702;702 Masc.Ultra Brillo x150ml;9404,1322;11379;2351,0331;2844,75;7053,0991;8534,25
45636;ERIOS;FEN B 0039-00003548;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45636;ERIOS;FEN B 0039-00003550;1;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;4971,0744;6015;1242,8271;1503,8208;3728,2473;4511,1788
45636;ERIOS;FEN B 0039-00003550;1;113;113 Champú Aloe Vera x400ml;9428,0992;11408;0,1481;0,1792;9427,9511;11407,8212
45636;JUNCAL;FEN B 0038-00004955;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;6817,3554;8249;0;0;6817,3554;8249
45636;ROSARIO;FEN B 0036-00008557;1;409U;409U TRATAMIENTO CAPILAR CON ÁCIDO HIALURÓNICO Nº 1 x 20 gr;1406,6116;1702;0;0;1406,6116;1702
45636;ROSARIO;FEN B 0036-00008557;1;438U;438U TRATAMIENTO CAPILAR CON ACEITE DE PALTA Nº 3 x 20 gr;1406,6116;1702;0;0;1406,6116;1702
45636;ROSARIO;FEN B 0036-00008558;1;66;66 Champú Neutro Algas x400ml;8520,6612;10310;0;0;8520,6612;10310
45636;DOT;FEN B 0042-00001358;1;485;485 Champú Extr.Oliva Ecocert x300;8921,4876;10795;892,1488;1079,5;8029,3388;9715,5
45636;DOT;FEN B 0042-00001358;1;700;700 Alcohol en gel x 250 ml;5882,6446;7118;5882,6446;7118;0;0
45636;DOT;FEN B 0042-00001359;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45636;DOT;FEN B 0042-00001359;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;6817,3554;8249;0;0;6817,3554;8249
45636;DOT;FEN B 0042-00001359;1;700;700 Alcohol en gel x 250 ml;5882,6446;7118;5882,6446;7118;0;0
45636;DOT;FEN B 0042-00001357;1;402;402 Champú Sell.Bio Color 0% x400g;12091,7355;14631;1209,1736;1463,1;10882,5619;13167,8996
45636;DOT;FEN B 0042-00001357;1;407;407 Balsamo Sell.Bio Color 0% x400g;16931,405;20487;1693,1404;2048,7;15238,2646;18438,3016
45636;DOT;FEN B 0042-00001357;1;401;401 Masc.Acida sellad.Bio 0% x 150ml;10466,1157;12664;1046,6116;1266,4;9419,5041;11397,5997
45636;DOT;FEN B 0042-00001357;1;651;651 ch oleo de argan;9652,8926;11680;965,2893;1168;8687,6033;10511,9997
45636;DOT;FEN B 0042-00001357;1;714;714 MOUSSE ESPUMA MODELADORA;9892,562;11970;989,2562;1197;8903,3058;10772,9997
45636;DOT;FEN B 0042-00001357;1;712;712 SPRAY FIJADOR CON SILICONAS;10673,5537;12915;1067,3554;1291,5;9606,1983;11623,4997
45636;JUNCAL;FEN B 0038-00004956;4;415U;415U Cápsulas Glycocera + Multivi x 2 ml;7381,818;8932;0;0;7381,818;8932
45636;JUNCAL;FEN B 0038-00004956;1;827;827 Nutri Serum x30ml;18385,124;22246;0;0;18385,124;22246
45636;JUNCAL;FEN B 0038-00004956;1;238;238 Balsam Semilla de Lino x400ml;9466,9421;11455;0;0;9466,9421;11455
45636;JUNCAL;FEN B 0038-00004956;1;162;162 Champú Ginkgo Biloba Finos x400;9795,8678;11853;0;0;9795,8678;11853
45637;ROSARIO;FEN B 0036-00008559;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45637;CORDOBA2;FEN B 0040-00001397;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;0;0;8008,2645;9690
45637;CORDOBA2;FEN B 0040-00001397;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;0;0;8008,2645;9690
45636;CORDOBA2;FEN B 0040-00001396;1;498;498 Óleo de Argan Frasco x30ml;15302,4793;18516;0;0;15302,4793;18516
45636;CORDOBA2;FEN B 0040-00001396;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;JUNCAL;FEN B 0038-00004957;1;845;845 cristales liquidos;14052,8926;17004;3,3058;4;14049,5868;17000
45637;JUNCAL;FEN B 0038-00004958;1;202;202 Champú Libre de Sulfatos x255;13434,7107;16256;0;0;13434,7107;16256
45636;ERIOS;FEN B 0039-00003557;1;858;858 Masc.Nutri Cream x150ml;7102,4793;8594;0;0;7102,4793;8594
45636;ERIOS;FEN B 0039-00003557;1;827;827 Nutri Serum x30ml;18937,1901;22914;0;0;18937,1901;22914
45637;ROSARIO;FEN B 0036-00008561;1;198;198 Balsam U/Brillo c/Pro.dePerla;10180,1653;12318;2545,0413;3079,5;7635,124;9238,5
45637;ROSARIO;FEN B 0036-00008561;1;196;196 Shampoo U/Brillo c/Pro.dePerla;11065,2893;13389;2766,3223;3347,25;8298,967;10041,75
45637;ROSARIO;FEN B 0036-00008561;1;827;827 Nutri Serum x30ml;18937,1901;22914;0;0;18937,1901;22914
45637;ROSARIO;FEN B 0036-00008561;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;ROSARIO;FEN B 0036-00008568;1;63;63 Shampoo 1007 x400ml;8790,9091;10637;0;0;8790,9091;10637
45637;ROSARIO;FEN B 0036-00008567;1;198;198 Balsam U/Brillo c/Pro.dePerla;10180,1653;12318;2545,0413;3079,5;7635,124;9238,5
45637;ROSARIO;FEN B 0036-00008567;1;196;196 Shampoo U/Brillo c/Pro.dePerla;11065,2893;13389;2766,3223;3347,25;8298,967;10041,75
45637;ROSARIO;FEN B 0036-00008567;1;499;499 Óleo de Argan Frasco x60ml;20446,281;24740;0;0;20446,281;24740
45637;ROSARIO;FEN B 0036-00008569;1;182;182 Champú Keratina 1044 x400ml;8942,1488;10820;0;0;8942,1488;10820
45637;ROSARIO;FEN B 0036-00008569;1;56;"56 ""Nutri-Balsam c/Vit. """"E"""" x400ml""";9389,2562;11361;0;0;9389,2562;11361
45637;ROSARIO;FEN B 0036-00008563;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;0;0;10344,6281;12517
45637;ROSARIO;FEN B 0036-00008566;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;ROSARIO;CEN B 0036-00000110;-1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;-5118,1818;-6193;-1279,5455;-1548,25;-3838,6363;-4644,75
45637;ROSARIO;FEN B 0036-00008565;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;ROSARIO;CEN B 0036-00000109;-1;830;830 Protector termico c/acido hialurónico atom.x250ml;-10344,6281;-12517;0;0;-10344,6281;-12517
45637;ROSARIO;FEN B 0036-00008562;1;407;407 Balsamo Sell.Bio Color 0% x400g;17438,843;21101;0;0;17438,843;21101
45637;ROSARIO;FEN B 0036-00008562;1;402;402 Champú Sell.Bio Color 0% x400g;12454,5455;15070;0;0;12454,5455;15070
45637;ROSARIO;FEN B 0036-00008570;1;858;858 Masc.Nutri Cream x150ml;7102,4793;8594;0;0;7102,4793;8594
45637;ROSARIO;FEN B 0036-00008570;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45637;ROSARIO;FEN B 0036-00008560;1;741;741 Champu P+T p/seborrea x300ml;11785,9504;14261;0;0;11785,9504;14261
45637;ROSARIO;FEN B 0036-00008560;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45637;ROSARIO;FEN B 0036-00008560;1;702;702 Masc.Ultra Brillo x150ml;9404,1322;11379;2351,0331;2844,75;7053,0991;8534,25
45637;ROSARIO;FEN B 0036-00008564;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;DOT;FEN B 0042-00001360;1;213;213 Masc.Rosa Mosqueta Org.x150ml;8121,4876;9827;0;0;8121,4876;9827
45637;DOT;FEN B 0042-00001360;1;204;204 Balsam Dermoprotector x255;10773,5537;13036;0;0;10773,5537;13036
45637;DOT;FEN B 0042-00001360;1;154;154 Champú Colageno 1019 x400ml;8590,0826;10394;0;0;8590,0826;10394
45637;CORDOBA2;FEN B 0040-00001399;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;CORDOBA2;FEN B 0040-00001399;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;CORDOBA2;FEN B 0040-00001399;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;CORDOBA2;FEN B 0040-00001398;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;0;0;8008,2645;9690
45637;CORDOBA2;FEN B 0040-00001398;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;0;0;8008,2645;9690
45637;JUNCAL;FEN B 0038-00004959;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;6817,3554;8249;0;0;6817,3554;8249
45637;JUNCAL;FEN B 0038-00004959;1;202;202 Champú Libre de Sulfatos x255;13434,7107;16256;0;0;13434,7107;16256
45637;JUNCAL;FEN B 0038-00004959;1;439;439 Bálsamo con Cafeína x 295 ml;7708,2645;9327;0;0;7708,2645;9327
45637;JUNCAL;FEN B 0038-00004961;1;401;401 Masc.Acida sellad.Bio 0% x 150ml;10466,1157;12664;0;0;10466,1157;12664
45637;JUNCAL;FEN B 0038-00004960;1;201;201 Spray para Peinar Atomiza.x150;7330,5785;8870;1832,6446;2217,5;5497,9339;6652,5
45637;ROSARIO;FEN B 0036-00008576;2;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;10236,3636;12386;2559,0909;3096,5;7677,2727;9289,5
45637;ROSARIO;FEN B 0036-00008576;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45637;ROSARIO;FEN B 0036-00008576;1;499;499 Óleo de Argan Frasco x60ml;20446,281;24740;0;0;20446,281;24740
45637;ROSARIO;FEN B 0036-00008571;1;198;198 Balsam U/Brillo c/Pro.dePerla;10180,1653;12318;2545,0413;3079,5;7635,124;9238,5
45637;ROSARIO;FEN B 0036-00008579;1;450;450 Balsam p/Tratami.Alisado x295m;14147,1074;17118;0;0;14147,1074;17118
45637;ROSARIO;FEN B 0036-00008579;1;66;66 Champú Neutro Algas x400ml;8520,6612;10310;0;0;8520,6612;10310
45637;ROSARIO;FEN B 0036-00008579;1;53;"53 ""Nutri-Champú c/Vit. """"E"""" x400ml""";8942,1488;10820;0;0;8942,1488;10820
45637;ROSARIO;FEN B 0036-00008579;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;ROSARIO;FEN B 0036-00008573;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5596,6942;6772;1399,1736;1693;4197,5206;5079
45637;ROSARIO;FEN B 0036-00008578;1;402;402 Champú Sell.Bio Color 0% x400g;12454,5455;15070;0;0;12454,5455;15070
45637;ROSARIO;FEN B 0036-00008572;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5596,6942;6772;1399,1736;1693;4197,5206;5079,0017
45637;ROSARIO;FEN B 0036-00008572;1;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;4971,0744;6015;1242,7686;1503,75;3728,3058;4511,2483
45637;ROSARIO;FEN B 0036-00008577;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
45637;ROSARIO;FEN B 0036-00008574;1;407;407 Balsamo Sell.Bio Color 0% x400g;17438,843;21101;0;0;17438,843;21101
45637;ROSARIO;FEN B 0036-00008574;1;402;402 Champú Sell.Bio Color 0% x400g;12454,5455;15070;0;0;12454,5455;15070
45637;ROSARIO;FEN B 0036-00008574;1;827;827 Nutri Serum x30ml;18937,1901;22914;0;0;18937,1901;22914
45637;ROSARIO;FEN B 0036-00008575;2;737;737 Amp.1007 x20ml.Potencia.Caida Severa c/Vitam.B.&To;10236,3636;12386;2559,0909;3096,5;7677,2727;9289,5
45637;ERIOS;FEN B 0039-00003560;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45637;ERIOS;FEN B 0039-00003558;1;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;4971,0744;6015;1242,7686;1503,75;3728,3058;4511,25
45637;ERIOS;FEN B 0039-00003561;1;202;202 Champú Libre de Sulfatos x255;13838,0165;16744;0;0;13838,0165;16744
45637;ERIOS;FEN B 0039-00003561;1;50;50 Balsam con Manzanilla x400ml;8471,0744;10250;0;0;8471,0744;10250
45637;ERIOS;FEN B 0039-00003559;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
45637;ERIOS;FEN B 0039-00003559;1;201;201 Spray para Peinar Atomiza.x150;7550,4132;9136;1887,6033;2284;5662,8099;6852
45637;DOT;FEN B 0042-00001364;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5433,8843;6575;1358,4711;1643,75;4075,4132;4931,25
45637;DOT;FEN B 0042-00001364;1;498;498 Óleo de Argan Frasco x30ml;14857,0248;17977;0;0;14857,0248;17977
45637;DOT;FEN B 0042-00001361;1;499;499 Óleo de Argan Frasco x60ml;19851,2397;24020;0;0;19851,2397;24020
45637;DOT;FEN B 0042-00001367;2;201;201 Spray para Peinar Atomiza.x150;14661,157;17740;7330,5785;8870;7330,5785;8870
45637;DOT;FEN B 0042-00001363;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45637;DOT;FEN B 0042-00001363;1;791U;791U Champú Reflejante Plata x 20 ml;1695,8678;2052;0;0;1695,8678;2052
45637;DOT;FEN B 0042-00001362;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45637;DOT;FEN B 0042-00001362;2;201;201 Spray para Peinar Atomiza.x150;14661,157;17740;7330,5785;8870;7330,5785;8870
45637;DOT;FEN B 0042-00001366;2;458;458 Spray para Peinar Oro y Caviar;16884,2976;20430;8454,5455;10230;8429,7521;10200
45637;DOT;FEN B 0042-00001368;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;4969,4215;6013;1242,3554;1503,25;3727,0661;4509,75
45637;DOT;FEN B 0042-00001365;1;600;600 Champú Renovación Celular x200;8832,2314;10687;0;0;8832,2314;10687
45637;DOT;FEN B 0042-00001365;1;602;602 Balsam Renovación Celular x200;7125,6198;8622;0;0;7125,6198;8622
45637;DOT;FEN B 0042-00001365;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
45637;DOT;FEN B 0042-00001365;1;789;789 Champu Reflejante Plata x295ml;11837,1901;14323;0;0;11837,1901;14323
45637;ROSARIO;FEN B 0036-00008580;1;702;702 Masc.Ultra Brillo x150ml;9404,1322;11379;2351,0331;2844,75;7053,0991;8534,25
45637;ROSARIO;FEN B 0036-00008580;1;201;201 Spray para Peinar Atomiza.x150;7550,4132;9136;1887,6033;2284;5662,8099;6852
45637;ROSARIO;FEN B 0036-00008580;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;ROSARIO;FEN B 0036-00008580;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;ROSARIO;FEN B 0036-00008580;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
45637;ROSARIO;FEN B 0036-00008581;1;199;199 Crema para Peinar Ultra Brillo;12412,3967;15019;3103,0992;3754,75;9309,2975;11264,25
45637;ROSARIO;FEN B 0036-00008581;1;56;"56 ""Nutri-Balsam c/Vit. """"E"""" x400ml""";9389,2562;11361;0;0;9389,2562;11361
45637;ROSARIO;FEN B 0036-00008581;1;53;"53 ""Nutri-Champú c/Vit. """"E"""" x400ml""";8942,1488;10820;0;0;8942,1488;10820
45637;ROSARIO;FEN B 0036-00008581;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10344,6281;12517;2586,157;3129,25;7758,4711;9387,75
45637;CORDOBA2;FEN B 0040-00001401;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
45637;CORDOBA2;FEN B 0040-00001403;1;653;653 masc oleo de argan;10014,0496;12117;1001,405;1211,7;9012,6446;10905,2976
45637;CORDOBA2;FEN B 0040-00001403;1;91;91 Balsam Vitaminado x400ml;8044,6281;9734;804,4628;973,4;7240,1653;8760,6011
45637;CORDOBA2;FEN B 0040-00001403;1;497;497 Acondiciona. Vitaminado s/Enjua.;9200,8264;11133;920,0826;1113,3;8280,7438;10019,7013
45637;CORDOBA2;FEN B 0040-00001405;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
45637;CORDOBA2;FEN B 0040-00001404;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;CORDOBA2;FEN B 0040-00001404;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;CORDOBA2;FEN B 0040-00001404;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45637;CORDOBA2;FEN B 0040-00001402;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45637;CORDOBA2;FEN B 0040-00001402;1;759;759 Amp.Shock Keratina x 20ml P/finos y desvit.C/Oro&C;4897,5207;5926;1224,3802;1481,5;3673,1405;4444,5
45637;CORDOBA2;FEN B 0040-00001402;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5596,6942;6772;1399,1736;1693;4197,5206;5079
45637;CORDOBA2;FEN B 0040-00001400;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;0;0;5118,1818;6193
45637;JUNCAL;FEN B 0038-00004963;1;845;845 cristales liquidos;14052,8926;17004;0;0;14052,8926;17004
45637;JUNCAL;FEN B 0038-00004962;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45637;JUNCAL;FEN B 0038-00004964;2;13;13 Bio Color Coloración 0% amoníaco;15550,4132;18816;3887,6033;4704;11662,8099;14112
45637;ERIOS;FEN B 0039-00003563;1;50;50 Balsam con Manzanilla x400ml;8471,0744;10250;0;0;8471,0744;10250
45637;ERIOS;FEN B 0039-00003563;1;50;50 Balsam con Manzanilla x400ml;8471,0744;10250;0;0;8471,0744;10250
45637;ERIOS;FEN B 0039-00003564;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;0;0;8008,2645;9690
45637;ERIOS;FEN B 0039-00003562;1;402;402 Champú Sell.Bio Color 0% x400g;12454,5455;15070;0;0;12454,5455;15070
45637;ERIOS;FEN B 0039-00003562;1;401;401 Masc.Acida sellad.Bio 0% x 150ml;10780,1653;13044;0;0;10780,1653;13044
45637;DOT;FEN B 0042-00001369;1;730;730 Champu P+T c/octopirox x300ml;14404,1322;17429;1440,4132;1742,9;12963,719;15686,1
45637;DOT;FEN B 0042-00001369;2;201;201 Spray para Peinar Atomiza.x150;14661,157;17740;7330,5785;8870;7330,5785;8870
45637;DOT;FEN B 0042-00001373;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1943,8017;2352;5831,4049;7056
45637;DOT;FEN B 0042-00001373;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
45637;DOT;FEN B 0042-00001370;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
45637;DOT;FEN B 0042-00001371;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5433,8843;6575;1358,4711;1643,75;4075,4132;4931,25
45637;DOT;FEN B 0042-00001372;1;198;198 Balsam U/Brillo c/Pro.dePerla;9883,4711;11959;2470,8678;2989,75;7412,6033;8969,25
45637;DOT;FEN B 0042-00001372;1;196;196 Shampoo U/Brillo c/Pro.dePerla;10742,9752;12999;2685,7438;3249,75;8057,2314;9749,25
45637;DOT;FEN B 0042-00001372;1;600;600 Champú Renovación Celular x200;8832,2314;10687;0;0;8832,2314;10687
45637;DOT;FEN B 0042-00001372;1;602;602 Balsam Renovación Celular x200;7125,6198;8622;0;0;7125,6198;8622
45637;DOT;FEN B 0042-00001372;1;651;651 ch oleo de argan;9652,8926;11680;0;0;9652,8926;11680
45637;DOT;FEN B 0042-00001374;1;845;845 cristales liquidos;14052,8926;17004;0;0;14052,8926;17004
45638;ROSARIO;FEN B 0036-00008587;1;653;653 masc oleo de argan;10014,0496;12117;0;0;10014,0496;12117
45638;ROSARIO;FEN B 0036-00008583;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45638;ROSARIO;FEN B 0036-00008583;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
45638;ROSARIO;FEN B 0036-00008583;1;401;401 Masc.Acida sellad.Bio 0% x 150ml;10780,1653;13044;0;0;10780,1653;13044
45638;ROSARIO;FEN B 0036-00008582;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45638;ROSARIO;FEN B 0036-00008582;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45638;ROSARIO;FEN B 0036-00008582;1;653;653 masc oleo de argan;10014,0496;12117;0;0;10014,0496;12117
45638;ROSARIO;FEN B 0036-00008582;1;646;646 Champu Anti Naranja x295ml;9115,7025;11030;0;0;9115,7025;11030
45638;ROSARIO;FEN B 0036-00008586;1;499;499 Óleo de Argan Frasco x60ml;20446,281;24740;0;0;20446,281;24740
45638;ROSARIO;FEN B 0036-00008584;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5454;1548,25;3838,6364;4644,7515
45638;ROSARIO;FEN B 0036-00008584;1;759;759 Amp.Shock Keratina x 20ml P/finos y desvit.C/Oro&C;4897,5207;5926;1224,3802;1481,5;3673,1405;4444,4985
45638;ROSARIO;FEN B 0036-00008585;1;234;234 Champú Semilla de Lino x200ml;6155,3719;7448;0;0;6155,3719;7448
45638;ROSARIO;FEN B 0036-00008585;1;237;237 Balsam Semilla de Lino x200ml;6155,3719;7448;0;0;6155,3719;7448
45637;CORDOBA2;FEN B 0040-00001406;1;786;786 Trat.Inst.B5 s/enj.Anti Frizz x155ml;9325,6198;11284;0;0;9325,6198;11284
